OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,TREATMENT_ID,TREATMENT_NAME,TREATMENT_TYPE,START_DATE,END_DATE,TREATED_AC,GIS_ACRES,RX_CONSUM,PRE_CON_CLASS,POST_CON_CLASS,Shape_Length,Shape_Area
"2030","1992",CA,CCO,KRN,0000RX-4-003-KRN,ESCONDIDO CANYON,,1992/04/05 00:00:00,,0,7046.9931640625,,,,36822.6591358067,28518168.7137206
"2031","1992",CA,CDF,MMU,0000004-0011-MMU,DEADWOOD VMP #4,,,,0,180.133926391602,,,,3893.54179083987,728976.114467429
"2032","1992",CA,CDF,MMU,"0000000000000000",HUNTER MOUNTAIN #2,,,,0,1538.85876464844,,,,11534.4162006285,6227540.55337509
"2033","1992",CA,CDF,SKU,00000RX2-008-SKU,CHERRY #1,,1992/06/02 00:00:00,,0,43.3328247070312,,,,1685.4085241992,175361.718264067
"2034","1992",CA,NPS,YNP,000000000YNP-190, ,,,,0,517.440673828125,,,,10750.0850594296,2094008.11436827
"2035","1992",CA,NPS,YNP,000000000YNP-041, ,,,,0,48.6877250671387,,,,4042.93136184062,197032.229711545
"2036","1992",CA,NPS,YNP,000000000YNP-184, ,,,,0,70.3919677734375,,,,2779.63989893835,284866.200455187
"2037","1992",CA,NPS,YNP,000000000YNP-187, ,,,,0,59.0245208740234,,,,2169.88830851186,238863.758572365
"2038","1992",CA,NPS,YNP,000000000YNP-028, ,,,,0,12.4099206924438,,,,920.790091321127,50221.1671455819
"2039","1992",CA,CDF,BTU,"0000334300000000",MCNABBE,"3",1992/06/30 00:00:00,,0,7.14547491073608,"3","1","1",628.016346379156,28916.7102938676
"2040","1995",CA,NPS,KNP,"0000000000000078",CASTLE RK,,1995/11/09 00:00:00,1995/12/22 00:00:00,1100,948.727294921875,"2",,,15780.7012970957,3839363.20648849
"2041","1995",CA,NPS,KNP,"0000000000000009",ASH MTN,,1995/06/24 00:00:00,1995/07/30 00:00:00,25,5.56075477600098,"2",,,2520.40114064825,22503.5757139935
"2042","1995",CA,NPS,KNP,"0000000000000050",ASH MT RX,,1995/08/29 00:00:00,1995/09/29 00:00:00,1,1.33445751667023,"2",,,540.151161598089,5400.35765840801
"2043","1995",CA,NPS,KNP,"0000000000000076",MINERAL 1,,1995/10/11 00:00:00,1995/12/22 00:00:00,2100,2083.90283203125,"2",,,18544.0722575045,8433255.33820259
"2044","2003",CA,CCO,SBC,"0000000000005864",MONIGHETTI,,2003/10/15 00:00:00,2003/10/16 00:00:00,286,284.584655761719,"3",,,5363.14225126848,1151673.26882979
"2045","2003",CA,CDF,SHU,RX North-066-SHU,WILLIAMS RANCH,,2003/03/06 00:00:00,2003/03/06 00:00:00,250,481.044067382812,"2",,,11511.9038627832,1946716.22125086
"2046","2003",CA,CDF,SHU,Rx-North-072-SHU,MCARTHUR SWAMP VMP,,2003/03/19 00:00:00,2003/03/19 00:00:00,515,930.021789550781,"3",,,15749.6233755171,3763664.59469299
"2047","2003",CA,CDF,SLU,"000000000000000",SILVA,,2003/10/11 00:00:00,2003/10/11 00:00:00,0,250.120651245117,"4",,,5418.70657084807,1012202.38778337
"2048","2003",CA,CCO,VNC,RX-South-029-VNC,ADAMS CANYON PHASE 1,,2003/09/03 00:00:00,,1415,1238.58154296875,,,,10927.455629811,5012361.82345489
"2049","2003",CA,CCO,VNC,RX-South-036-VNC,HALEY,,2003/11/19 00:00:00,,330,251.268341064453,,,,5559.61951557321,1016846.92805663
"2050","2003",CA,NPS,YNP,00000000YNP-1360,PW-4A RX,,2003/06/18 00:00:00,2003/06/20 00:00:00,49,48.803279876709,"3",,,2089.12175649182,197499.861767395
"2051","2003",CA,NPS,YNP,00000000YNP-3501,STONEMAN MEADOW,,2003/10/08 00:00:00,2003/10/08 00:00:00,23,22.7428340911865,"3",,,1442.21230676327,92036.9805877926
"2052","2003",CA,NPS,YNP,00000000YNP-2395,YV-10,,2003/08/04 00:00:00,2003/08/13 00:00:00,35,35.1207313537598,"3",,,1881.06296060022,142128.554846642
"2053","2003",CA,NPS,YNP,00000000YNP-3244,EL CAP MEADOW,,2003/09/14 00:00:00,2003/09/14 00:00:00,53,53.2872085571289,"3",,,2013.43974989863,215645.684664943
"2054","2003",CA,NPS,YNP,00000000YNP-2395,YV-10,,2003/08/04 00:00:00,2003/08/13 00:00:00,27,27.3719463348389,"3",,,1666.24007430713,110770.333263916
"2055","2003",CA,NPS,YNP,00000000YNP-1260,EL PORTAL RX,,2003/06/12 00:00:00,2003/06/12 00:00:00,33,32.5233764648438,"3",,,2552.56074530336,131617.430355049
"2056","2003",CA,NPS,YNP,00000000YNP-1052,LOWER STUDHORSE,,2003/05/29 00:00:00,2003/05/30 00:00:00,92,92.3170852661133,"3",,,3716.35811159811,373593.989680515
"2057","2003",CA,NPS,YNP,00000000YNP-1051,STUDHORSE 8,,2003/06/09 00:00:00,2003/08/08 00:00:00,68,67.615104675293,"3",,,2557.2053795078,273628.631459407
"2058","2003",CA,NPS,YNP,00000000YNP-2559,MG-4A,,2003/08/11 00:00:00,2003/11/07 00:00:00,91,91.1509552001953,"3",,,3705.65210848737,368874.829990632
"2059","1982",CA,DOD,AFV,00000000MB-I1-82,SANTA_LUCIA_EAST,,1982/10/14 00:00:00,1982/10/14 00:00:00,68,166.394622802734,"3",,,4536.74445839757,673375.172714598
"2060","1982",CA,DOD,AFV,00000000MB-J1-82,SANTA_LUCIA,,1982/08/04 00:00:00,1982/08/26 00:00:00,140,121.57341003418,"3",,,3464.29726038085,491990.146531147
"2061","1982",CA,DOD,AFV,00000000MB-G1-82,35TH_STREET,,1982/08/24 00:00:00,1982/08/25 00:00:00,60,78.0198669433594,"2",,,2612.30612551725,315735.20480337
"2062","1982",CA,DOD,AFV,00000000SG-A1-82,MANZANITA,,1982/09/14 00:00:00,1980/09/14 00:00:00,30,47.4025917053223,"3",,,2027.5319043657,191831.47693993
"2063","1981",CA,DOD,AFV,00000000MB-A1-81,PINE_CANYON,,1981/08/13 00:00:00,1981/12/03 00:00:00,13,56.0727233886719,"3",,,2115.01458447855,226918.265882052
"2064","1981",CA,DOD,AFV,00000000MB-H1-81,MAPLE_HIGH,,1981/11/09 00:00:00,1981/11/09 00:00:00,45,40.036262512207,"3",,,1876.01828237892,162021.00364058
"2065","1981",CA,DOD,AFV,00000000SA-A1-81,DEL_PUNTA,,1981/08/21 00:00:00,1981/08/21 00:00:00,22,29.6523704528809,"3",,,1478.98665620365,119998.885165764
"2066","1981",CA,DOD,AFV,00000000SG-SP-81,MESA,,1981/10/06 00:00:00,1981/10/06 00:00:00,30,49.1026344299316,"1",,,1910.31449319001,198711.315554386
"2067","1981",CA,DOD,AFV,00000000MB-E1-81,13TH_AIRFIELD,,1981/10/27 00:00:00,1981/10/27 00:00:00,35,19.5777606964111,"3",,,1180.07416321609,79228.3901527135
"2068","1981",CA,DOD,AFV,00000000MB-SP-81,UTAH,,1981/10/15 00:00:00,1981/10/15 00:00:00,2,1.58152413368225,"2",,,374.902903986258,6400.20121668662
"2069","1981",CA,DOD,AFV,00000000MB-SP-81,LOMPOC_CASMALIA,,1981/10/13 00:00:00,1981/10/13 00:00:00,8,7.2204532623291,"3",,,718.302100862194,29220.1382200983
"2070","1981",CA,DOD,AFV,00000000SA-B1-81,PICNIC_GROUNDS,,1981/07/17 00:00:00,1981/09/14 00:00:00,64,98.3434371948242,"3",,,2604.41362054544,397981.759173443
"2071","2004",CA,USF,KNF,"0000000000025152",HCFPS,,2004/04/06 00:00:00,2004/05/17 00:00:00,72,71.8312072753906,,,,2560.7553164878,290690.567369726
"2072","2003",CA,USF,KNF,"0000000000025441",SHINAR,,2003/10/20 00:00:00,2004/05/01 00:00:00,153,152.820785522461,,,,5982.90742908103,618443.777595212
"2073","2003",CA,USF,KNF,"0000000000025441",SHINAR,,2003/10/20 00:00:00,2004/05/01 00:00:00,158,157.715377807617,,,,6249.54262724923,638251.461740079
"2074","2004",CA,USF,KNF,"0000000000024352",GUFFY 55,,2004/04/06 00:00:00,2004/05/17 00:00:00,378,378.128967285156,,,,5429.98616422906,1530233.57806852
"2075","2004",CA,USF,KNF,"0000000000024353",SCOTT BAR MTN 55,,2004/03/08 00:00:00,2004/05/17 00:00:00,371,371.575256347656,,,,7859.74895505781,1503711.72800609
"2076","2004",CA,USF,KNF,"0000000000024354",CANYON/KELSEY 55,,2004/04/06 00:00:00,2004/05/22 00:00:00,33,33.2280807495117,,,,1905.25286160518,134469.273517687
"2077","2004",CA,USF,KNF,"0000000000024354",CANYON/KELSEY 55,,2004/04/29 00:00:00,2004/04/29 00:00:00,284,284.377746582031,,,,7853.83805264913,1150835.87191323
"2078","1983",CA,CDF,LNU,0000013-035-83-V,PALISADES,,,,0,191.203948974609,,,,3610.78562617117,773774.922508566
"2079","1983",CA,CDF,LNU,00000013-002-VMP,PAYNE VMP,,,,0,1222.64611816406,,,,32786.0034354651,4947873.4118916
"2080","1983",CA,CDF,LNU,000000014-024-83,SEA RANCH,,,,0,79.8269271850586,,,,4160.19138650266,323048.11811338
"2081","1983",CA,CDF,LNU,0000014-0243-83C,SEA RANCH VMP,,,,0,20.5061740875244,,,,1144.03738194606,82397.084003489
"2082","1983",CA,CDF,LNU,000000014-030-83,SONOMA KGRA,,,,0,190.353042602539,,,,11877.7900822219,770331.425243657
"2083","1983",CA,CDF,LNU,0000014-030/4183,SONOMA KGRA,,,,0,195.036285400391,,,,13905.295850821,789283.852812604
"2084","1983",CA,CDF,LNU,0000014-14/17-83,SPALETTA,,,,0,151.317733764648,,,,3483.39262201075,612361.147874915
"2085","1983",CA,CDF,LNU,000000014-024-83,THE GEYSERS PROJECT,,,,0,917.13623046875,,,,18335.657672505,3711518.57123688
"2086","1983",CA,CDF,LNU,00000013-010-VMP,WHISPERING PINES VMP,,,,0,51.2421684265137,,,,3658.89122464357,207369.693699295
"2087","1983",CA,NPS,YNP,000000000YNP-064, ,,,,0,2954.03881835938,,,,24222.0361892021,11954571.3151757
"2088","1983",CA,NPS,YNP,000000000000MG02, ,,,,0,32.262996673584,,,,2507.85241835332,130563.722486521
"2089","1983",CA,CDF,SLU,"0000000000000000",LE-7 SILVA RI,,,,0,286.20068359375,,,,5492.29894464958,1158213.13070938
"2090","1983",CA,CDF,BDU,"0000013000000000",GLEN HELEN,,,,0,1324.638671875,,,,11219.7596896407,5360622.43403365
"2091","1983",CA,CDF,HUU,0000012002-83/84,BUTLER VALLEY RANCH,,1983/10/05 00:00:00,,0,14.8045835494995,,,,1137.85326640259,59912.0252903076
"2092","1983",CA,CDF,HUU,000000012-001-83,MAYFLOWER RANCH VMP,,,,0,170.07373046875,,,,4776.43541872085,688263.981149264
"2093","1983",CA,CCO,KRN,0000000000-83/84,CUMMINGS,,1983/10/26 00:00:00,,0,1261.70727539062,,,,10517.7402059717,5105948.27405347
"2094","1984",CA,CDF,TCU,000000044-001-83,HIGGINS,,1984/08/15 00:00:00,,0,117.392967224121,,,,3466.77970823137,475072.478200557
"2095","1996",CA,NPS,RWP,"0000000000000000",UPPER LYONS,,1996/09/23 00:00:00,,0,198.588119506836,,,,4562.86457525172,803657.565868324
"2096","1997",CA,NPS,RWP,"0000000000000000",WILLIAM WE,,1997/08/19 00:00:00,,0,71.9417419433594,,,,3065.14789119373,291137.892353012
"2097","1997",CA,NPS,RWP,"0000000000000000",UPPER ELK,,1997/09/08 00:00:00,,0,3.85058808326721,,,,745.888508468389,15582.7766904195
"2098","1997",CA,NPS,RWP,"0000000000000000",UPPER ELK,,1997/09/08 00:00:00,,0,6.08072566986084,,,,648.702011970765,24607.8233601493
"2099","1997",CA,NPS,RWP,"0000000000000000",COUNTS AIR,,1997/08/22 00:00:00,,0,48.4775161743164,,,,2625.2854529727,196181.57367812
"2100","1997",CA,NPS,RWP,"0000000000000000",DOLASON UPPER,,1997/09/04 00:00:00,,0,4.75170850753784,,,,725.540650743972,19229.4830321504
"2101","1997",CA,NPS,RWP,"0000000000000000",DOLASON UPPER,,1997/09/04 00:00:00,,0,26.9489040374756,,,,1943.22419270558,109058.346268478
"2102","1997",CA,CCO,LAC,"0000000000003041",COPPER HILL BURN,,1997/07/29 00:00:00,,0,51.0096893310547,,,,2733.03213342396,206428.887631435
"2103","1997",CA,CDF,RRU,000003-00019-RRU,MESA DE COLORADO VMP,,1997/06/20 00:00:00,,0,1389.37817382812,,,,12223.8064971294,5622614.14590387
"2104","1998",CA,CDF,NEU,000000LE-5PERMIT,RICHARDS RANCH UNIT #1,,1998/08/04 00:00:00,,0,198.321044921875,,,,3891.4740256553,802576.784829458
"2105","1998",CA,CDF,NEU,00000RX2-028-NEU,BROWNING RANCH,,1998/08/16 00:00:00,,0,101.25904083252,,,,2715.16685512316,409780.789322216
"2106","1998",CA,CDF,NEU,00000RX2-029-NEU,READER RANCH,,1998/09/17 00:00:00,,0,115.726524353027,,,,3458.40971200186,468328.639548716
"2107","1998",CA,CDF,NEU,000000LE-5PERMIT,ROBINSON RANCH,,1998/10/14 00:00:00,,0,20.6623077392578,,,,3155.44026230882,83617.3925523922
"2108","1998",CA,CDF,NEU,00000RX2-030-NEU,SQUAW FLAT FUEL BREAK,,1998/07/09 00:00:00,,0,87.1856918334961,,,,2707.14693908757,352827.97440117
"2109","1998",CA,CDF,NEU,00000RX2-030-NEU,GRIZZLY BEAR HOUSE,,1998/07/02 00:00:00,,0,12.3313579559326,,,,1724.89750087497,49903.2333947547
"2110","2001",CA,CCO,LAC,"0000000000003052",LA CANADA FLINTRIDGE BURN,,2001/06/06 00:00:00,,0,34.2146110534668,,,,2747.34506813352,138461.620325781
"2111","2001",CA,CDF,AEU,00000RX4-048-AEU,HWY 88 FUELBREAK,,2001/06/03 00:00:00,,0,20.777027130127,,,,1905.84266473242,84081.6428607653
"2112","2001",CA,CDF,CZU,"0000677800000016",OCEANVIEW,,2001/11/02 00:00:00,,0,446.627014160156,,,,7376.84482721279,1807435.35241858
"2113","2001",CA,CCO,KRN,00000RX-4-21-KRN,LOOP VMP,,2001/10/18 00:00:00,,0,1437.40295410156,,,,11068.0705430782,5816963.5091578
"2114","1995",CA,CCO,LAC,"0000000310000396",SAN FRAN BURN,,1995/06/06 00:00:00,,0,330.873199462891,,,,9273.48066184842,1338996.39325934
"2115","1995",CA,CCO,LAC,"0000000310000397",TAPIA BURN,,1995/07/10 00:00:00,,0,45.7057113647461,,,,1900.15082955817,184964.445476508
"2116","1995",CA,CCO,LAC,"0000000310000400",RIO VISTA BURN,,1995/06/15 00:00:00,,0,45.8461418151855,,,,2140.75878894926,185532.758729972
"2117","1995",CA,CCO,LAC,"0000000310000401",EAST BURN,,1995/07/17 00:00:00,,0,57.7276573181152,,,,2651.60369491149,233615.53605754
"2118","2001",CA,CDF,AEU,00000RX4-048-AEU,OMO RANCH,,2001/11/03 00:00:00,,35,35.3822860717773,,,,3112.31300802378,143187.028799765
"2119","2001",CA,CDF,AEU,00000RX4-048-AEU,OMO RANCH,,2001/05/04 00:00:00,,21,20.8597869873047,,,,1854.44585759224,84416.5660191429
"2120","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/05/03 00:00:00,,35,35.1574821472168,,,,1691.12359724845,142277.286930095
"2121","2002",CA,CDF,AEU,00000RX4-063-AEU,RUPLEY,,2002/10/22 00:00:00,,8,7.73247671127319,,,,1117.9958652608,31292.2234365858
"2122","2002",CA,CDF,AEU,00000RX4-063-AEU,RUPLEY,,2002/10/24 00:00:00,,22,21.8195514678955,,,,1640.2038347636,88300.5918720094
"2123","2002",CA,CDF,AEU,00000RX4-063-AEU,RUPLEY,,2002/10/24 00:00:00,,7,7.09088611602783,,,,748.183664443446,28695.8009953169
"2124","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/04/08 00:00:00,,28,27.6781120300293,,,,2492.06854374939,112009.343607743
"2125","2002",CA,CDF,AEU,00000RX4-048-AEU,SHAKE RIDGE,,2002/04/24 00:00:00,,60,60.5207405090332,,,,3154.35745815383,244918.740094339
"2126","2005",CA,CDF,TGU,RX-NORTH-064-TGU,EASTSIDE - LITTLE WILDCAT,,2005/06/24 00:00:00,2005/06/24 00:00:00,860,863.715881347656,"4",,,8901.89178665867,3495334.11279445
"2127","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #12,,2003/06/23 00:00:00,,225.99,225.988311767578,,,,5318.19836319183,914542.24383
"2128","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #13A,,2003/06/23 00:00:00,,308.81,308.816162109375,,,,6153.05377659746,1249734.62082457
"2129","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #13B,,2003/06/23 00:00:00,,4.31,4.31046772003174,,,,618.133943820338,17443.844314962
"2130","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #14A,,2003/06/24 00:00:00,,97.61,97.6146774291992,,,,3327.85211318069,395032.58155421
"2131","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #14B,,2003/06/24 00:00:00,,59.03,59.0341300964355,,,,2144.4764971679,238902.654155705
"2132","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #15,,2003/06/24 00:00:00,,131.98,131.98112487793,,,,2902.20714428027,534108.667261849
"2133","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #16A,,2003/06/25 00:00:00,,1.84,1.84391713142395,,,,573.237712304431,7462.06764534855
"2134","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #16B,,2003/06/25 00:00:00,,242.26,242.263626098633,,,,5275.72892007139,980406.092760979
"2135","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #17,,2003/06/26 00:00:00,,108.78,108.783012390137,,,,4951.6200921861,440229.217089988
"2136","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #18A,,2003/06/26 00:00:00,,163.6,163.598922729492,,,,3465.90864589246,662061.361670994
"2137","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #18B,,2003/06/26 00:00:00,,1.64,1.63680136203766,,,,889.069966589843,6623.9002416594
"2138","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #19A,,2003/06/27 00:00:00,,28.85,28.8470153808594,,,,1885.21241163335,116739.72917905
"2139","2003",CA,CDF,RRU,"0000000000000000",SANTA ROSA UNIT #19B,,2003/06/27 00:00:00,,259.52,259.517425537109,,,,7335.98684023376,1050229.76525048
"2140","1982",CA,CDF,HUU,0000012001-82/83,CORBETT VMP,,,,0,30.9997005462646,,,,2100.66597995453,125451.339804184
"2141","1956",CA,CDF,MMU,0000000000004-56,STRIPED ROCK COOP #2,,1956/08/17 00:00:00,,0,4233.646484375,,,,19294.3891562898,17132959.4590416
"2142","1956",CA,CDF,MMU,0000000000003-56,WEBB,,1956/11/23 00:00:00,,513,79.6268539428711,"4",,,2533.31422027616,322238.448442524
"2143","1956",CA,CDF,MMU,"0000000000000000",ZUBER #1,,1956/08/31 00:00:00,,0,3709.49682617188,,,,20376.6314507635,15011801.4903024
"2144","1957",CA,CDF,MMU,000000000006MA57,BIGELOW,,1957/07/20 00:00:00,,0,936.193786621094,,,,9186.80831656913,3788641.86980989
"2145","1957",CA,CDF,MMU,0000000000020-57,CLARK,,1957/08/24 00:00:00,,0,103.07071685791,,,,2890.53988116272,417112.407678695
"2146","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,3.92020377029944,3.92016339302063,,,,735.958703436709,15864.338516976
"2147","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,4.0340508791262,4.03402280807495,,,,749.38148585393,16325.1111625833
"2148","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,15.0044823995818,15.0041532516479,,,,1762.43598401829,60719.6536819304
"2149","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,2.00033839493899,2.00022864341736,,,,337.131638526,8094.63825943281
"2150","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,1.01895961113481,1.01893675327301,,,,257.650834709349,4123.49061441011
"2151","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,0.729692820538449,0.729549527168274,,,,240.576662463258,2952.38208691953
"2152","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,1.46893434716356,1.46901333332062,,,,350.746605319616,5944.88605323112
"2153","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,1.12930309457717,1.12929654121399,,,,292.444101577048,4570.10118153507
"2154","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,14.4112136687276,14.4110355377197,,,,975.092165072015,58319.3913706166
"2155","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,79.8614443830119,79.8623275756836,,,,3105.60152632421,323191.382630545
"2156","2005",CA,USF,MNF,"000000003221218",LITTLE STONY,"3",2005/09/30 00:00:00,2005/09/30 00:00:00,2.69106044391795,2.69106459617615,,,,444.419296938886,10890.351866825
"2157","1980",CA,CCO,LAC,"0000000310000176",BONELLI PARK BURN NO 1,,1980/05/14 00:00:00,,0,15.5369091033936,,,,1372.94676574902,62875.6391495603
"2158","1980",CA,CCO,LAC,"0000000310000177",BONELLI PARK BURN NO 2,,1980/05/15 00:00:00,,0,162.708404541016,,,,6982.60803177716,658457.571468711
"2159","1980",CA,CCO,LAC,"0000000310000178",BONELLI PARK BURN NO 3,,1980/05/16 00:00:00,,0,38.1526565551758,,,,3555.72809886756,154398.316417834
"2160","1982",CA,CCO,LAC,"0000000310000203",BELL RANCH BURN,,,,0,100.81697845459,,,,3515.66692468839,407991.84788035
"2161","1992",CA,CCO,LAC,"0000000310000350",ENTRADA BURN,,1992/04/09 00:00:00,,0,21.4824390411377,,,,1225.02827810971,86936.3438454153
"2162","1993",CA,CCO,LAC,"0000000310000360",TAPIA BURN,,1993/05/17 00:00:00,,0,464.929779052734,,,,7496.30027029724,1881504.01959172
"2163","1993",CA,CCO,LAC,"0000000310000361",RIO VISTA BURN,,1993/06/08 00:00:00,,0,307.647277832031,,,,9999.66050706153,1245004.32620343
"2164","1993",CA,CCO,LAC,"0000000310000369",ZUMA BURN,,1993/05/05 00:00:00,,0,32.4950828552246,,,,4114.6217671372,131502.929023766
"2165","1993",CA,CCO,LAC,"0000000310000370",ZUMA BURN,,1993/05/13 00:00:00,,0,13.4992704391479,,,,1703.61692868873,54629.6086763743
"2166","1993",CA,CCO,LAC,"0000000310000371",ZUMA BURN,,1993/05/06 00:00:00,,0,10.638650894165,,,,2202.00260593341,43053.0930395501
"2167","1994",CA,CCO,LAC,"0000000310000380",SAN FRAN BURN,,1994/06/02 00:00:00,,0,24.7269859313965,,,,2177.33477448276,100066.565255721
"2168","1990",CA,CDF,SCU,000000000RX1-024,PINE RIDGE,,,,0,315.940704345703,,,,5607.66932093511,1278566.63642715
"2169","1990",CA,CDF,SHU,0000000SHU-04418,BALD,,1990/08/09 00:00:00,,0,3939.88891601562,,,,16449.8380397007,15944164.3468629
"2170","1990",CA,CDF,SHU,000000000002-020,DITCH GRADE CRMP,,1990/02/28 00:00:00,,0,1081.8720703125,,,,38063.6587882747,4378181.05468509
"2171","1990",CA,CDF,SHU,00000002-016-SHU,EASLEY #1,,1990/07/08 00:00:00,,0,226.513900756836,,,,5575.21702369468,916669.231079247
"2172","1990",CA,CDF,SHU,000000000002-005,MCAULIFFE,,1990/07/26 00:00:00,,0,350.173858642578,,,,5715.94159224273,1417103.3218566
"2173","1990",CA,CDF,SHU,00000002-013-SHU,MOSEMAN,,1990/08/02 00:00:00,,0,596.103942871094,,,,9778.12037859318,2412346.95406897
"2174","1990",CA,CDF,SHU,00000002-001-SHU,WRIGHT,,1990/04/16 00:00:00,,0,157.693771362305,,,,3686.01598854788,638164.049882187
"2175","1990",CA,CDF,SHU,00000002-024-SHU,FITZPATRICK,,1990/07/29 00:00:00,,0,303.725311279297,,,,5850.3087768599,1229132.75194643
"2176","1995",CA,NPS,YNP,000000000YNP-006,ELP#4,,,,0,22.9648132324219,,,,1909.51706027135,92935.3012553769
"2177","1995",CA,NPS,YNP,000000000YNP-016,HODGDON B,,,,0,16.4613990783691,,,,1226.46820875756,66616.9220023283
"2178","1995",CA,NPS,YNP,000000000YNP-028,GIN FLAT,,,,0,10.8865985870361,,,,1726.1935504378,44056.5005658801
"2179","1995",CA,NPS,YNP,000000000YNP-123,GIN FLAT2,,,,0,59.1072082519531,,,,3943.37753445778,239198.38922906
"2180","1995",CA,NPS,YNP,000000000YNP-099,YV26,,,,0,16.1395015716553,,,,1179.35361556337,65314.2471886072
"2181","1984",CA,CDF,TCU,000000044-005-84,ROSASCO #2,,1984/08/07 00:00:00,,0,265.034362792969,,,,4235.71177901782,1072555.98126524
"2182","1984",CA,CDF,TCU,000000044-011-84,"DOUBLE ""B""",,1984/09/05 00:00:00,,0,261.546112060547,,,,4163.53177744275,1058439.52426663
"2183","1984",CA,CDF,TCU,000000044-014-83,JOSES BROS. #2,,1984/08/24 00:00:00,,0,211.088836669922,,,,3874.36297262129,854246.216099839
"2184","1984",CA,CDF,TCU,000000044-015-83,TERREBONE #2,,1984/08/08 00:00:00,,0,211.039840698242,,,,3976.30995830128,854047.926703976
"2185","1984",CA,CDF,TCU,000000044-010-83,BEAR MTN. #3,,1984/09/12 00:00:00,,0,2094.06762695312,,,,19754.2854885423,8474391.12246669
"2186","1984",CA,CDF,NEU,000000023-017-84,SUGAR LOAF,,,,0,103.590446472168,,,,2956.3233713259,419215.658902705
